jobID,jobTitle,positionName,positionType,estimatedWage,jobCity,jobState,locationFilterUsedInSearch,rating,companySize,companyRevenue,companyIndustryField,companyWebsite,companyType,companyCompetitors,companyHeadQuarter,foundedTime,QUANTI_statistics,QUANTI_mathematics,QUANTI_probability,QUANTI_linear algebra,SCR_Python,SCR_R,SCR_Java,SCR_JavaScript,SCR_C++,SCR_C,SCR_Matlab,SCR_Pearl,SCR_C#,CS_algorithm,CS_data structure,CS_data wrangling,CS_Data warehousing,CS_data mining,CS_VBA,CS_SAS,CS_distributed computing,CS_parallel computing,CS_format conversion,CS_HTML,CS_pandas,DB_sql,DB_nosql,DB_access,DB_teradata,DB_oracle database,ML_NLP,ML_deep learning,ML_machine learning,ML_computer vision,ML_tensorflow,ML_scikit-learn,SW_aws,SW_linux,SW_google cloud,SW_azure,SW_redshift,SW_git,SW_server,SW_api,BD_hadoop,BD_scala,BD_apache,BD_hive,BD_D3,BD_big data,BD_spark,VISUAL_excel,VISUAL_tableau,VISUAL_ggplot,VISUAL_plotly,VISUAL_matplotlib,VISUAL_chartio,VISUAL_data visualization,VISUAL_powerpivot,experience,DK_economics,DK_healthcare,DK_business,DK_finance,DK_management,DK_customer service,DK_marketing,COMM_presentation,COMM_verbal,COMM_writting,COMM_interpersonal skills,degree requirment,computer science,data science,electrical engineering,statistics,mathematics,physics,finance,informatics
2501655128,Data Scientist,Data Scientist,Intern,102000.0,Reston,VA,Washington D.C,3.6,5001 to 10000 employees, $1 to $2 billion (USD) per year, Information Technology,www.mantech.com, Company - Public (MANT) ,,"Herndon, VA", 1968,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,6-10 years,0,0,1,0,0,0,0,0,1,0,0,Bachelor,1,1,0,1,1,0,0,0
2705505575,"Senior Applied Data Scientist, Commercial",Data Scientist,Intern,91000.0,Chicago,IL,Chicago,4.6,51 to 200 employees,, Information Technology,www.civisanalytics.com, Company - Private,,"Chicago, IL", 2013,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,no prior experience required/mentioned,1,1,1,0,0,0,0,1,0,1,1,Bachelor,0,1,0,1,1,1,0,0
2746918659,Quantitative Data Science Engineer,Data Scientist,Fulltime,,Ne,Jersey,New Jersey,,51 to 200 employees, Less than $1 million (USD) per year, Business Services,www.njfsearch.com, Company - Private,,"London, United Kingdom", 2003,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1-2 years,0,0,0,1,1,0,0,0,0,0,0,Doctor,1,0,0,1,1,0,0,0
2755128784,Business Data Analyst - II,Data Analyst,Fulltime,,Irving,TX,Texas,,51 to 200 employees,,,www.avacend.com, Company - Public,,"Atlanta, GA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6-10 years,0,0,1,0,1,0,0,1,0,0,0,Bachelor,0,1,0,0,0,0,0,0
2802136570,Data Analyst SQL with Rx Technology,Data Analyst,Intern,,San Antonio,TX,Texas,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,0,0,0,0,0,1,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2617340438,"Big Data Engineer, Senior Consultant (Chicago)",Data Scientist,Fulltime,95000.0,Houston,TX,Texas,3.6,10000+ employees, $2 to $5 billion (USD) per year, Information Technology,www.avanade.com, Company - Private," Slalom, Cognizant Technology Solutions, Deloitte","Seattle, WA", 2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,0,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2819813153,Data Scientist,Data Scientist,Fulltime,94000.0,Detroit,MI,Michigan,4.0,201 to 500 employees, $50 to $100 million (USD) per year, Business Services,www.helloworld.com, Company - Private,,"Southfield, MI", 1999,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2-5 years,0,0,1,0,0,0,1,0,1,0,0,Master,0,0,0,1,1,0,0,0
2737816011,"Principal Data Scientist - Core Maps - Building the new Map, in a new Way",Data Scientist,Intern,137000.0,Chicago,IL,Chicago,3.6,5001 to 10000 employees, $100 to $500 million (USD) per year, Information Technology,, Company - Private," Google, TomTom, Apple","Eindhoven, Netherlands", 1984,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2-5 years,1,0,0,0,1,0,0,0,0,0,0,Doctor,1,0,0,1,1,0,0,0
2738543123,Senior Data Science Analyst,Data Analyst,Fulltime,,N o n,e,Texas,,10000+ employees, $2 to $5 billion (USD) per year, Business Services,www.maximus.com, Company - Public (MMS) ,,"Reston, VA", 1975,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2-5 years,0,0,0,0,0,0,0,0,0,0,0,Master,0,1,0,1,0,0,0,0
2729777748,Data Scientist II,Data Scientist,Intern,106000.0,Irvine,CA,California,3.2,201 to 500 employees, $100 to $500 million (USD) per year, Information Technology,www.kbb.com, Subsidiary or Business Segment," Edmunds.com, TrueCar, Cars.com","Irvine, CA", 1926,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2-5 years,1,0,1,0,0,0,1,0,0,0,0,Doctor,1,0,0,1,1,0,0,0
2831239056,"Research Engineering/ Scientist Associate II - Research Associate, Data Integration Team, Department of Population Health",Data Scientist,Intern,,Austin,TX,Texas,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no prior experience required/mentioned,0,1,1,0,1,0,0,0,0,0,0,Bachelor,0,1,0,0,0,0,0,1
2787601126,Project Data Analyst I,Data Analyst,Intern,68000.0,Chantilly,VA,Washington D.C,3.1,5001 to 10000 employees, $1 to $2 billion (USD) per year, Aerospace & Defense,www.akima.com, Company - Private," L3 Technologies, Chugach Alaska, Booz Allen Hamilton","Herndon, VA", 2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2-5 years,0,0,1,0,1,0,0,0,0,0,0,Bachelor,0,0,0,0,0,0,1,0
2831354838,"Scientist, Assays Design & Data Analytics (45)",Data Scientist,Intern,,Redwood City,CA,San Jose,,10000+ employees, $10+ billion (USD) per year, Biotech & Pharmaceuticals,www.bms.com, Company - Public (BMY) ,,"New York, NY", 1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1-2 years,0,0,0,0,1,0,0,0,0,0,0,Doctor,0,0,0,0,0,0,0,0
2816105504,Data Operations Analyst,Data Analyst,Fulltime,,Berkeley,CA,San Fransisco,,1 to 50 employees,, Information Technology,www.everlaw.com, Company - Private," kCura, Logikcull","Berkeley, CA", 2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,0,0,0,0,0,0,0,Doctor,0,0,0,0,0,0,0,0
2830592872,Senior Data Scientist,Data Scientist,Fulltime,,Holmdel,NJ,New Jersey,,1 to 50 employees, $5 to $10 million (USD) per year, Business Services,www.cmp.jobs, Company - Private,,"New York, NY", 2007,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,6-10 years,0,0,1,0,1,0,0,0,1,0,0,Bachelor,0,1,0,1,0,0,0,0
2767424327,Senior Data Analyst,Data Scientist,Fulltime,72000.0,El Dorado Hills,CA,Sacramento,3.2,5001 to 10000 employees, $10+ billion (USD) per year, Insurance,www.blueshieldca.com, Nonprofit Organization,,"San Francisco, CA", 1939,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2-5 years,0,1,1,0,0,0,0,0,0,0,0,Bachelor,0,1,0,1,1,0,0,0
2831762071,Senior Data Scientist,Data Scientist,Fulltime,,Los Angeles,CA,Los Angeles,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2-5 years,0,0,1,0,1,0,0,0,1,0,0,Doctor,1,1,0,0,0,0,0,0
2502644092,"Data Scientist, Junior",Data Scientist,Fulltime,69000.0,Troy,MI,Michigan,3.6,10000+ employees, $5 to $10 billion (USD) per year, Business Services,www.boozallen.com, Company - Public (BAH) ," Accenture, Deloitte, PwC","Mc Lean, VA", 1914,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,0,0,0,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,1,1,0,0,0
2816488451,"Data Scientist, Senior",Data Scientist,Intern,143000.0,Washington,DC,Washington D.C,3.1,201 to 500 employees, $50 to $100 million (USD) per year, Information Technology,www.aquilent.com, Company - Private,,"Laurel, MD", 2002,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1-2 years,0,0,0,0,1,0,0,1,0,0,0,no degree requirement mentioned,0,1,0,1,1,0,0,0
2835949165,Data Modeler (Enterprise Data Warehouse),Data Scientist,Fulltime,85000.0,Sacramento,CA,Sacramento,4.4,51 to 200 employees, $10 to $25 million (USD) per year, Business Services,www.american-technology.net, Company - Private,,"Clive, IA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2-5 years,0,0,1,0,1,0,0,0,0,0,0,Bachelor,1,0,0,0,0,0,0,0
2826177134,Data Governance Analyst - Collibra,Data Analyst,Intern,,Westlake,TX,Texas,,1001 to 5000 employees, $100 to $500 million (USD) per year, Business Services,www.mindlance.com, Company - Private,,"Union, NJ", 1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,0,0,0,0,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2837722034,Data Management Analyst - ETL,Data Analyst,Fulltime,64000.0,Monterey,CA,California,3.7,10000+ employees, $10+ billion (USD) per year, Aerospace & Defense,www.northropgrumman.com, Company - Public (NOC) ,,"Falls Church, VA", 1939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6-10 years,0,0,0,0,1,0,0,0,0,0,0,Bachelor,1,0,0,0,1,0,0,0
2800597906,"Senior Analyst, Enterprise Supply Chain Data Systems",Data Analyst,Intern,62000.0,Arlington,TX,Texas,2.5,10000+ employees,, Aerospace & Defense,www.triumphgroup.com/companies/triumph-aerostructures-vought-aircraft-division, Subsidiary or Business Segment,,"Berwyn, PA",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1-2 years,0,0,1,0,1,1,0,0,0,0,1,Bachelor,0,0,0,0,0,0,0,0
2790417757,Data Analyst IV (Data Analyst Special Populations),Data Analyst,Intern,68000.0,Austin,TX,Texas,2.5,501 to 1000 employees, $100 to $500 million (USD) per year, Government,www.tea.state.tx.us, Government,,"Austin, TX",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,1,0,0,0,0,1,0,no degree requirement mentioned,1,1,0,0,0,0,0,0
2746952654,Quantitative Researcher / Data Scientist,Data Scientist,Intern,,Chicago,IL,Chicago,,51 to 200 employees, Less than $1 million (USD) per year, Business Services,www.njfsearch.com, Company - Private,,"London, United Kingdom", 2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,0,0,0,0,0,0,0,0,0,Doctor,1,0,0,1,1,1,0,0
2822799404,Senior Data Engineer- ML and AI,Data Scientist,Intern,144000.0,Santa Clara,CA,California,3.4,10000+ employees, $10+ billion (USD) per year, Telecommunications,www.ericsson.com, Company - Public (ERIC) ," Huawei Technologies, IBM, Cisco Systems","Kista, Sweden", 1876,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2-5 years,0,0,1,0,1,0,0,0,0,0,1,Doctor,1,0,0,0,0,0,0,1
2817711935,ETC Web Application Development and Data Analytics Analyst,Data Analyst,Intern,68000.0,Houston,TX,Texas,2.8,51 to 200 employees, $25 to $50 million (USD) per year, Consumer Services,www.chemence-us.com, Company - Private,,"Alpharetta, GA", 2003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2-5 years,0,0,1,0,1,0,0,0,0,0,0,Bachelor,1,0,0,0,1,0,0,0
2796495826,Senior Data Scientist/Architect,Data Scientist,Fulltime,,McLean,VA,Washington D.C,,1 to 50 employees, Less than $1 million (USD) per year, Government,www.csg-llcusa.com, Company - Private,,"Kissimmee, FL", 2010,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,1,0,0,0,0,0,0,Bachelor,1,0,0,0,1,0,0,0
2817160766,Senior Data Scientist,Data Scientist,Intern,,Palo Alto,CA,San Jose,,51 to 200 employees, $1 to $5 million (USD) per year, Information Technology,www.airtime.com, Company - Private,,"New York, NY", 2012,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2-5 years,0,0,0,0,1,0,1,0,0,0,0,Doctor,1,0,0,1,1,0,0,0
2815002956,Junior Business Data Analyst,Data Scientist,Intern,,Franklin Lakes,NJ,New Jersey,,201 to 500 employees, $100 to $500 million (USD) per year, Business Services,www.brooksource.com, Company - Private,,"Indianapolis, IN", 2000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,no prior experience required/mentioned,0,1,1,0,1,0,0,1,0,0,0,Bachelor,1,0,0,0,0,0,0,0
2837400463,Data Management Analyst,Data Analyst,Intern,50000.0,San Diego,CA,San Diego,3.5,5001 to 10000 employees, $1 to $2 billion (USD) per year, Aerospace & Defense,www.cubic.com, Company - Public (CUB) ," Accenture, Northrop Grumman, Xerox","San Diego, CA", 1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,1,0,0,0,1,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2722496104,"Technical Consultant, Data Science",Data Scientist,Intern,88000.0,Austin,TX,Texas,3.8,10000+ employees, $5 to $10 billion (USD) per year, Manufacturing,www.rockwellautomation.com, Company - Public (ROK) ," Emerson, ABB, Siemens","Milwaukee, WI", 1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,0,0,0,1,0,0,0,no degree requirement mentioned,0,0,0,0,0,0,0,0
2834090690,Senior Data Analyst,Data Scientist,Intern,63000.0,Manhattan Beach,CA,Los Angeles,2.9,51 to 200 employees, $25 to $50 million (USD) per year, Non-Profit,www.pancan.org, Nonprofit Organization,,"Manhattan Beach, CA", 1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2-5 years,1,0,1,0,0,1,1,0,0,1,0,Bachelor,0,0,0,1,0,0,1,0
2820056773,Competitive Intelligence Data Scientist,Data Scientist,Fulltime,,Basking Ridge,NJ,New Jersey,,1 to 50 employees, $5 to $10 million (USD) per year, Business Services,www.cmp.jobs, Company - Private,,"New York, NY", 2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,1,1,0,0,1,0,0,0,no degree requirement mentioned,0,1,0,0,0,0,0,0
2835258260,Tableau Data Visualization Analyst,Data Analyst,Fulltime,,Rockville,MD,Washington D.C,,201 to 500 employees, $50 to $100 million (USD) per year, Business Services,www.consultnet.com, Company - Private,,"South Jordan, UT", 1996,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1-2 years,1,0,1,0,1,0,0,0,0,0,0,Bachelor,1,0,0,0,1,0,0,0
2786672827,Senior DevOps Engineer (Big Data),Data Scientist,Intern,134000.0,Mill Valley,CA,San Fransisco,4.1,501 to 1000 employees,, Information Technology,www.glassdoor.com, Company - Private," Indeed, LinkedIn","Mill Valley, CA", 2007,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2-5 years,0,1,1,0,0,0,0,0,1,0,0,Bachelor,1,1,0,0,0,0,0,0
2833794116,Data Sciences Sr. Associate,Data Scientist,Intern,,Thousand Oaks,CA,California,,10000+ employees, $10+ billion (USD) per year, Biotech & Pharmaceuticals,www.amgen.com, Company - Public (AMGN) ," Genentech, AbbVie, Janssen Biotech","Thousand Oaks, CA", 1980,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1-2 years,0,0,1,0,1,0,0,0,1,0,0,Bachelor,0,0,0,1,1,1,0,0
2812603732,Principal Data Analyst,Data Analyst,Fulltime,92000.0,Westwood,CA,California,3.8,5001 to 10000 employees,, Health Care,www.uclahealthcareers.org, Company - Public," Cedars-Sinai Medical Center, Loma Linda University Medical Center, Harbor Hospital","Los Angeles, CA",,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,no prior experience required/mentioned,0,1,1,0,1,0,0,0,0,0,0,no degree requirement mentioned,1,0,0,1,1,0,0,1
2816168085,Data Engineer,Data Scientist,Fulltime,131000.0,San Francisco,CA,San Fransisco,4.6,51 to 200 employees, $50 to $100 million (USD) per year, Media,www.scribd.com, Company - Private," Audible, Amazon","San Francisco, CA", 2007,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2-5 years,0,1,1,0,0,0,0,0,0,1,0,no degree requirement mentioned,0,1,0,0,0,0,0,0
2789473334,Sr. Data/Business Analyst - Energy Settlements,Data Analyst,Fulltime,91000.0,Arlington,TX,Texas,3.8,501 to 1000 employees, $5 to $10 billion (USD) per year," Oil, Gas, Energy & Utilities",www.tenaska.com, Company - Private,,"Omaha, NE", 1987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,0,0,0,0,0,0,0,Bachelor,0,0,0,0,0,0,0,0
2782612540,Clinical Data Abstractor,Data Scientist,Intern,,Santa Monica,CA,Los Angeles,,10000+ employees, $100 to $500 million (USD) per year, Health Care,www.providenceiscalling.jobs, Nonprofit Organization,,"Renton, WA", 1855,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2-5 years,0,1,1,0,1,0,0,0,0,0,1,Bachelor,0,0,0,0,0,0,0,0
2807813076,Data Scientist,Data Scientist,Fulltime,78000.0,Houston,TX,Texas,4.1,201 to 500 employees, $500 million to $1 billion (USD) per year, Business Services,www.smithweb.com, Company - Private," Converge, Future Electronics, Advanced MP Technology","Houston, TX", 1984,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,no prior experience required/mentioned,0,0,1,0,1,0,0,0,0,0,0,Master,1,0,0,1,1,0,0,0
2703040404,"Sr. Data Scientist - Relocation to Bentonville, AR",Data Scientist,Fulltime,132000.0,Dallas,TX,Texas,3.2,1001 to 5000 employees, $10+ billion (USD) per year, Information Technology,www.walmartlabs.com, Subsidiary or Business Segment," Amazon, eBay, Google","San Bruno, CA", 2000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,no prior experience required/mentioned,1,0,1,0,0,0,0,0,0,0,0,Bachelor,1,1,0,1,1,0,0,0
2771424050,"Associate Director, Data Scientist/Architect",Data Scientist,Intern,,Grand Rapids,MI,Michigan,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,no prior experience required/mentioned,0,0,1,0,0,1,0,1,1,0,0,Bachelor,0,0,0,0,0,0,0,0
2310469082,Senior Data Scientist,Data Scientist,Intern,204000.0,San Francisco,CA,San Fransisco,4.6,201 to 500 employees,, Health Care,www.grandrounds.com, Company - Private,,"San Francisco, CA", 2011,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,6-10 years,0,1,1,0,0,0,1,0,1,0,0,Master,1,0,0,1,1,1,0,0
2832804643,Data Analytics Consultant,Data Scientist,Intern,93000.0,Basking Ridge,NJ,New Jersey,3.6,1 to 50 employees, $5 to $10 million (USD) per year, Information Technology,www.loginsoftconsulting.com, Company - Private,,"Chantilly, VA",,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,no prior experience required/mentioned,0,0,1,0,1,0,0,1,1,0,0,Bachelor,1,1,0,0,0,0,0,0
